DB/TABLE|Send to Lake|PII (Y/N)|CDC Column|LookUp Ref|HardDeleteFlag|PartitionBy|NumPartitions|Rows|Note
PolicyCenter.dbo.pctl_windhailded_bop_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_windhailtexascounties_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_windrating|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_windresistanceclass_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_windtype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_wiringtype_hoe|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workcapacity|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workerkind|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workerscompcond|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workerscompcov|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workerscompexcl|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workflow|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workflowactiontype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workflowactivestate|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workflowhandler|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workflowlogentry|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workflowstate|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workflowtriggerkey|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workflowworkitem|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workitemsetstate|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_workitemstatustype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_worklossexclstatus_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_xcuhazardsallowed|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_xcusite|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_y2kexclusiontype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_yesno_ext|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_zone|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pctl_zonetype|Y||Truncate and Load|TypeList|| |||
PolicyCenter.dbo.pcx_accountanswer|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_accsalesfunnelquestion|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_additionalinsuredcov|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_addldrvrdatactrl_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_adminaudit_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_affinitygroupstat|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_amsapti_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_assistedCareLiving|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_autorenewtermagents_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_bodystylecodes|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_BPCBatch_Ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_BPCRecord_Ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_buildingAddAndAlteration|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_businessPursuits|Y|Y|UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_cancelcutoffdays_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_cancellationleadtimes_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_carecustodyctrl|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_carrier_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_CISInspectionRes_Ext|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_cisrequestcount|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_claimpaymentext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_cluelossdetail|Y|Y|ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_ClueLossTypes_Ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_cluepayoutreservedetail|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_cluestatusdetail|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_coastalcounties_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_coveragetouwqmap_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_covtermpremaddcov_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_covtermpremium_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_CreditInfoExt|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_creditranges_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_CreditReportExt|Y|Y|UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_CreditReportParametersExt|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_csremail_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_ctcoastalcounties_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_cuvehcnthazardgrade_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_deliquency_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_dhistatelookup_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_dwelling_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_dwellingAnimals_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_dwellingcov_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_dwellingmodifier_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_ears_recondata_ext|Y|Y|UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_eartquakezones|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_edeliverychargescount_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_edeliveryoptoutcateg_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_edsemail_ext|Y|Y|UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_edw_replication_ext|Y||Repl_UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_enoeligibility_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_esebillinginput_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_eselossinput_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_esepolicyinput_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_esescorereasoninfo_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_esignature_Ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_ESignAuthDetails|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_esigncancelThresholds_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_farmerPersonalLibDetails|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_flaggedword_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_formpatternclausecode|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_FormsDocumentCategory_Ext|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_FormsDocumentLookup_Ext|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_ho_alabamacountiesded_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_ho_brushfirezipcodes_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_ho_coastalcounties_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_ho_coastalcounty_ded_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_ho_rqithreshold_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_ho_texascountiesded_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_ho_texasfiredistrict_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hobasefactorrr_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hoclaimslossesrecon_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hocluelossesrecon_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hocovtermpremium_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hodiscounts_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_hodtcrate_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hoearthquakerate_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hoexteriorwalldesc_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hoexteriorwallmsb_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hofoundationtypemsb_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_hogaragetype_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hogaragetypemsb_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_HOInspectionModelRes_Ext|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_holineexcl_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_holocation_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_homeBusinessInsurance|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_homeownerscost_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_homeownerslinecov_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_homodifier_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_honumoffullbathmsb_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_honumofhalfbathmsb_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_horeconciliationdata_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_horoofcovertype_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_horoofcovertypemsb_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_horoofshapetype_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hostoriestype_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hoterritoryrelrate_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_hotransaction_hoe|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_howatercraft_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_howatercraftaccess_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_howatercraftcov_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_industrycode_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_industrycodeproptypeext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_inflationfactor_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_integrationdatastore|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_isotaxcoderesponse_ext|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_JobToTemplateMapExt|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_legaltext_ext|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_lexisnexismodeldb|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_lossAssessmentEQ|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_lossassessuppaddloc|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_losshistoryentryautoext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_mincovtermlimit_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_minesubsidenceexistence|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_msbceusers_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_multilinediscdetail_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_multipolicyratetbl|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_naicsdetails|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_nonbillableamount_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_NoticeDelivery|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_npcancelnoticeExt|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_npcanceltransclsedays_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_npmortgageestrtcancel_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_orderexclusionlookup_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_otherMembers|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_pa_rqithreshold_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_paautoreconciliation_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_paclaimcovmap_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_PAClassCodeSys_Ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_paforgivchargatt_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_pagwattributes_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_palossdata_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_papriorlimitgroup_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_pareconcilestaterules_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_pasdipcode_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_pavehiclerisksymbol|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_policycontactroledbarole|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_policyfee_ext|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_policyothnamedinsdetails|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_policyreviewdisplayfields|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_PorSessID_Ext|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_portalaccount_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_portalpolicy_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_portalrecentlyviewed_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_PPCreditInfoExt|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_pptvehicledriverref_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_prerenewalLeadtime|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_priorlossext|Y|Y|UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_priorpolicylien_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_priorpolicyvehcile_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_prodratebooklist_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_productlist_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_productlob_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_pubvehicledriverref_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_pupanimal_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_pupcost_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_pupdwelling_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_pupexposure_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_puplinecov_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_puplineexcl_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_pupmodifier_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_puptransaction_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_puptransportoper_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_pupvehmvrdatachk_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_ratebooklist_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_reconcileddata_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_reconstructioncost|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_renewalbindoptions_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_renewalleadtime_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_renewaltiershift_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_residentEmp|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_roofshape_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_roost_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_sa_legacycarriers_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_sa_smsentity|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_sa_smstemplateattribute|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_sa_smstemplates|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_saemail_ext|Y||ID|Y|ID|ID|||
PolicyCenter.dbo.pcx_saleslead_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_sccostedge|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_schedulecancellation_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_scheduleditem_hoe|N||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_scheduledpersonalproperty|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_secseasresidenceloc|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_secseasresidencelocopprop|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_spcvehicledriverref_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_specialexclusiontable_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_stateautopriorcarrier_ext|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_synccoverage_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_taxcodelookupresponse_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_telematics_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_termsandconditions_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_terrorismcoverage_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_terrorismend_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_thirdpartyorgs_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_truckvehicledriverref_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_uladditionalinterests_ext|Y|Y|UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_ulcov_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_ulpolicy_pue|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_umuimstacking_ex|Y||ID|Y||ID|||
PolicyCenter.dbo.pcx_uwactassigndetail_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_vehtermpremium_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_vincorrectionnoticedata|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_wcdiscounts_ext|Y||UpdateTime|Y|ID|ID|||
PolicyCenter.dbo.pcx_wh_aop_notsel_ext|Y||UpdateTime|Y||ID|||
PolicyCenter.dbo.pcx_windhailcoastcounties_ext|Y||ID|Y||ID|||
